"edge_id","country","mechanism_id","mechanism_name","source_actor_id","source_actor_name","target_actor_id","target_actor_name","relationship_type","process_stage","domestic_source_id","citation","legal_text_excerpt","legal_anchor_type","anchor_strength","mandatory_or_discretionary","timeline_defined","remedy_available","territorial_level","edge_confidence","edge_derivation_method","manual_review_required","notes"
"MEX-V2-SUP-0182","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 80","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0183","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 80","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0184","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-006","Partidos Políticos Nacionales","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 80","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0185","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 80","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0186","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-001","Instituto Nacional Electoral (INE)","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 80","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0187","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 80","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0188","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 80","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0189","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-007","Ciudadanos / Ciudadanas","MEX-ACT-006","Partidos Políticos Nacionales","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 19 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0190","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-007","Ciudadanos / Ciudadanas","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 19 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0191","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-007","Ciudadanos / Ciudadanas","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 19 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0192","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-006","Partidos Políticos Nacionales","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 19 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0193","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 19 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0194","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 19 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0195","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-006","Partidos Políticos Nacionales","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 19 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0196","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 19 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0197","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 19 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0198","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","MEX-ACT-006","Partidos Políticos Nacionales","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 19 Num. 1","","statutory","4","discretionary","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0199","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 19 Num. 1","","statutory","4","discretionary","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0200","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 19 Num. 1","","statutory","4","discretionary","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0201","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-001","Instituto Nacional Electoral (INE)","MEX-ACT-006","Partidos Políticos Nacionales","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 19 Num. 1","","statutory","4","discretionary","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0202","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-001","Instituto Nacional Electoral (INE)","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 19 Num. 1","","statutory","4","discretionary","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0203","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-001","Instituto Nacional Electoral (INE)","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 19 Num. 1","","statutory","4","discretionary","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0204","Mexico","MEX-MECH-001","vote","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 21 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0205","Mexico","MEX-MECH-001","vote","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 21 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0206","Mexico","MEX-MECH-001","vote","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 21 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0207","Mexico","MEX-MECH-001","vote","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 21 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0208","Mexico","MEX-MECH-001","vote","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-006","Partidos Políticos Nacionales","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 21 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0209","Mexico","MEX-MECH-001","vote","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 21 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0210","Mexico","MEX-MECH-001","vote","MEX-ACT-001","Instituto Nacional Electoral (INE)","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 21 Num. 1","","statutory","4","discretionary","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0211","Mexico","MEX-MECH-009","electoral_crimes","MEX-ACT-006","Partidos Políticos Nacionales","MEX-ACT-008","Fiscalía General de la República (FGR)","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 80 Num. 1","","statutory","4","discretionary","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0212","Mexico","MEX-MECH-009","electoral_crimes","MEX-ACT-007","Ciudadanos / Ciudadanas","MEX-ACT-008","Fiscalía General de la República (FGR)","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 80 Num. 1","","statutory","4","discretionary","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0213","Mexico","MEX-MECH-003","political_parties","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-006","Partidos Políticos Nacionales","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP Único","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0214","Mexico","MEX-MECH-003","political_parties","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP Único","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0215","Mexico","MEX-MECH-003","political_parties","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-001","Instituto Nacional Electoral (INE)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP Único","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0216","Mexico","MEX-MECH-003","political_parties","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP Único","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0217","Mexico","MEX-MECH-003","political_parties","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP Único","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0218","Mexico","MEX-MECH-003","political_parties","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-008","Fiscalía General de la República (FGR)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP Único","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0219","Mexico","MEX-MECH-003","political_parties","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP Único","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0220","Mexico","MEX-MECH-003","political_parties","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP Único","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0221","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","MEX-ACT-006","Partidos Políticos Nacionales","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0222","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","MEX-ACT-001","Instituto Nacional Electoral (INE)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0223","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0224","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0225","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","MEX-ACT-008","Fiscalía General de la República (FGR)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0226","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-006","Partidos Políticos Nacionales","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0227","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-001","Instituto Nacional Electoral (INE)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0228","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0229","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0230","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-008","Fiscalía General de la República (FGR)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0231","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-006","Partidos Políticos Nacionales","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0232","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-001","Instituto Nacional Electoral (INE)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0233","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0234","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0235","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-008","Fiscalía General de la República (FGR)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0236","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-006","Partidos Políticos Nacionales","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0237","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-001","Instituto Nacional Electoral (INE)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0238","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0239","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0240","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-008","Fiscalía General de la República (FGR)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0241","Mexico","MEX-MECH-011","transparency_and_accountability","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","MEX-ACT-006","Partidos Políticos Nacionales","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0242","Mexico","MEX-MECH-011","transparency_and_accountability","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","MEX-ACT-001","Instituto Nacional Electoral (INE)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0243","Mexico","MEX-MECH-011","transparency_and_accountability","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0244","Mexico","MEX-MECH-011","transparency_and_accountability","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0245","Mexico","MEX-MECH-011","transparency_and_accountability","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","MEX-ACT-006","Partidos Políticos Nacionales","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0246","Mexico","MEX-MECH-011","transparency_and_accountability","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","MEX-ACT-001","Instituto Nacional Electoral (INE)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0247","Mexico","MEX-MECH-011","transparency_and_accountability","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0248","Mexico","MEX-MECH-011","transparency_and_accountability","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0249","Mexico","MEX-MECH-011","transparency_and_accountability","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-006","Partidos Políticos Nacionales","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
